date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:19	1053/1053	---M--	200	added ('OK')	image/png	etag:%221378148-41d-5284d28673ac0%22	http://design4dj.com/tf/groove/images/u1669-17.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1669-17.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:21	1542/1542	---M--	200	added ('OK')	image/png	etag:%2213780c7-606-5284d2337b700%22	http://design4dj.com/tf/groove/images/background_line_13.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/background_line_13.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:22	563/563	---M--	200	added ('OK')	image/png	etag:%22137814c-233-5284d28767d00%22	http://design4dj.com/tf/groove/images/u1962.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1962.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:23	1274/1274	---M--	200	added ('OK')	image/png	etag:%22137814e-4fa-5284d2885bf40%22	http://design4dj.com/tf/groove/images/u1965.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1965.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:24	899/899	---M--	200	added ('OK')	image/png	etag:%221378150-383-5284d28950180%22	http://design4dj.com/tf/groove/images/u1968.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1968.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:25	976/976	---M--	200	added ('OK')	image/png	etag:%221378152-3d0-5284d28a443c0%22	http://design4dj.com/tf/groove/images/u1971.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1971.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:26	887/887	---M--	200	added ('OK')	image/png	etag:%221378154-377-5284d28b38600%22	http://design4dj.com/tf/groove/images/u1974.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1974.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:27	1510/1510	---M--	200	added ('OK')	image/png	etag:%221378156-5e6-5284d28d20a80%22	http://design4dj.com/tf/groove/images/u1985.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1985.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:28	701/701	---M--	200	added ('OK')	image/png	etag:%221378158-2bd-5284d28e14cc0%22	http://design4dj.com/tf/groove/images/u1990.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1990.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:29	936/936	---M--	200	added ('OK')	image/png	etag:%22137815a-3a8-5284d28f08f00%22	http://design4dj.com/tf/groove/images/u1995.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1995.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:30	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:29%20GMT	http://design4dj.com/tf/groove/images/sponsor_logo_02-u1413-fr.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/sponsor_logo_02-u1413-fr.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:31	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:30%20GMT	http://design4dj.com/tf/groove/images/sponsor_logo_04-u1468-fr.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/sponsor_logo_04-u1468-fr.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:32	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:31%20GMT	http://design4dj.com/tf/groove/images/dj_01-1.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/dj_01-1.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:33	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:32%20GMT	http://design4dj.com/tf/groove/images/photo_002_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_002_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:34	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:33%20GMT	http://design4dj.com/tf/groove/images/photo_03_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_03_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:35	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:34%20GMT	http://design4dj.com/tf/groove/images/photo_05_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_05_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:37	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:36%20GMT	http://design4dj.com/tf/groove/images/photo_01_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_01_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:39	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:37%20GMT	http://design4dj.com/tf/groove/images/photo_07_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_07_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:40	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:39%20GMT	http://design4dj.com/tf/groove/images/photo_006_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_006_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:41	510401/510401	---M--	200	added ('OK')	image/jpeg	etag:%2213780cc-7c9c1-5284d23657dc0%22	http://design4dj.com/tf/groove/images/background_photo_02.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/background_photo_02.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:41	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:40%20GMT	http://design4dj.com/tf/groove/images/video_001_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/video_001_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:42	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:41%20GMT	http://design4dj.com/tf/groove/images/photo_04.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_04.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:43	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:42%20GMT	http://design4dj.com/tf/groove/images/photo_03.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_03.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:44	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:43%20GMT	http://design4dj.com/tf/groove/images/photo_05.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_05.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:44	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:44%20GMT	http://design4dj.com/tf/groove/images/photo_02_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_02_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:46	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:45%20GMT	http://design4dj.com/tf/groove/images/photo_01_thumb-u5124-fr.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_01_thumb-u5124-fr.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:46	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:45%20GMT	http://design4dj.com/tf/groove/images/photo_03_thumb-u5128-fr.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_03_thumb-u5128-fr.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:47	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:46%20GMT	http://design4dj.com/tf/groove/images/photo_04_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_04_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:47	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:46%20GMT	http://design4dj.com/tf/groove/images/photo_05_thumb-u5125-fr.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_05_thumb-u5125-fr.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:48	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:47%20GMT	http://design4dj.com/tf/groove/images/photo_07_thumb-u5129-fr.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_07_thumb-u5129-fr.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:49	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:48%20GMT	http://design4dj.com/tf/groove/images/photo_02.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_02.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:50	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:49%20GMT	http://design4dj.com/tf/groove/images/photo_06_thumb.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/photo_06_thumb.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:50	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:50%20GMT	http://design4dj.com/tf/groove/images/dj_02-1.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/dj_02-1.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:51	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:51%20GMT	http://design4dj.com/tf/groove/images/dj_03-1.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/dj_03-1.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:51	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:51%20GMT	http://design4dj.com/tf/groove/images/background_line_08.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/background_line_08.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:52	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:52%20GMT	http://design4dj.com/tf/groove/images/background_photo_02.jpg	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/background_photo_02.jpg	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:52	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:52%20GMT	http://design4dj.com/tf/groove/images/u1669-17.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1669-17.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:54	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:53%20GMT	http://design4dj.com/tf/groove/images/u1962.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1962.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:54	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:53%20GMT	http://design4dj.com/tf/groove/images/background_line_13.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/background_line_13.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:55	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:54%20GMT	http://design4dj.com/tf/groove/images/u1965.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1965.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:55	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:55%20GMT	http://design4dj.com/tf/groove/images/u1968.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1968.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:56	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:56%20GMT	http://design4dj.com/tf/groove/images/u1971.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1971.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:56	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:56%20GMT	http://design4dj.com/tf/groove/images/u1974.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1974.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:58	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:57%20GMT	http://design4dj.com/tf/groove/images/u1990.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1990.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:58	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:57%20GMT	http://design4dj.com/tf/groove/images/u1985.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1985.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:23:59	484/484	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2026%20Jul%202019%2011:53:58%20GMT	http://design4dj.com/tf/groove/images/u1995.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u1995.png	(from http://design4dj.com/tf/groove/css/index.css?3840792493)
17:24:00	51406/51406	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2213ea06b-c8ce-5284d2b346480%22	http://design4dj.com/tf/groove/scripts/pie.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/scripts/pie.js	(from http://design4dj.com/tf/groove/scripts/museutils.js?275725342)
17:24:00	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:00%20GMT	http://design4dj.com/tf/groove/museutils.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/museutils.js	(from http://design4dj.com/tf/groove/scripts/museutils.js?275725342)
17:24:01	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:01%20GMT	http://design4dj.com/tf/groove/museutils.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/museutils.js	(from http://design4dj.com/tf/groove/scripts/museutils.js?275725342)
17:24:02	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:02%20GMT	http://design4dj.com/tf/groove/jquery.musepolyfill.bgsize.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/jquery.musepolyfill.bgsize.js	(from http://design4dj.com/tf/groove/scripts/jquery.musepolyfill.bgsize.js?185257658)
17:24:03	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:03%20GMT	http://design4dj.com/tf/groove/jquery.musepolyfill.bgsize.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/jquery.musepolyfill.bgsize.js	(from http://design4dj.com/tf/groove/scripts/jquery.musepolyfill.bgsize.js?185257658)
17:24:04	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:04%20GMT	http://design4dj.com/tf/groove/jquery.scrolleffects.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/jquery.scrolleffects.js	(from http://design4dj.com/tf/groove/scripts/jquery.scrolleffects.js?206645848)
17:24:05	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:05%20GMT	http://design4dj.com/tf/groove/jquery.scrolleffects.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/jquery.scrolleffects.js	(from http://design4dj.com/tf/groove/scripts/jquery.scrolleffects.js?206645848)
17:24:06	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:06%20GMT	http://design4dj.com/tf/groove/jquery.watch.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/jquery.watch.js	(from http://design4dj.com/tf/groove/scripts/jquery.watch.js?3999102769)
17:24:07	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:07%20GMT	http://design4dj.com/tf/groove/jquery.watch.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/jquery.watch.js	(from http://design4dj.com/tf/groove/scripts/jquery.watch.js?3999102769)
17:24:08	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:08%20GMT	http://design4dj.com/tf/groove/webpro.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/webpro.js	(from http://design4dj.com/tf/groove/scripts/webpro.js?3883484123)
17:24:09	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:09%20GMT	http://design4dj.com/tf/groove/webpro.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/webpro.js	(from http://design4dj.com/tf/groove/scripts/webpro.js?3883484123)
17:24:10	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:10%20GMT	http://design4dj.com/tf/groove/musewpslideshow.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/musewpslideshow.js	(from http://design4dj.com/tf/groove/scripts/musewpslideshow.js?360574455)
17:24:11	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:11%20GMT	http://design4dj.com/tf/groove/musewpslideshow.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/musewpslideshow.js	(from http://design4dj.com/tf/groove/scripts/musewpslideshow.js?360574455)
17:24:12	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:12%20GMT	http://design4dj.com/tf/groove/jquery.museoverlay.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/jquery.museoverlay.js	(from http://design4dj.com/tf/groove/scripts/jquery.museoverlay.js?342093292)
17:24:13	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:13%20GMT	http://design4dj.com/tf/groove/jquery.museoverlay.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/jquery.museoverlay.js	(from http://design4dj.com/tf/groove/scripts/jquery.museoverlay.js?342093292)
17:24:14	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:14%20GMT	http://design4dj.com/tf/groove/touchswipe.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/touchswipe.js	(from http://design4dj.com/tf/groove/scripts/touchswipe.js?4218319045)
17:24:15	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:15%20GMT	http://design4dj.com/tf/groove/touchswipe.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/touchswipe.js	(from http://design4dj.com/tf/groove/scripts/touchswipe.js?4218319045)
17:24:16	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:16%20GMT	http://design4dj.com/tf/groove/musewpdisclosure.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/musewpdisclosure.js	(from http://design4dj.com/tf/groove/scripts/musewpdisclosure.js?404074387)
17:24:17	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:17%20GMT	http://design4dj.com/tf/groove/musewpdisclosure.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/musewpdisclosure.js	(from http://design4dj.com/tf/groove/scripts/musewpdisclosure.js?404074387)
17:24:20	385/385	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:19%20GMT	http://www.tools4dj.ru/robots.txt		(from http://design4dj.com/tf/groove/tablet/index.html)
17:24:20	425/425	---M--	200	added ('OK')	image/png	etag:%2213780f4-1a9-5284d2510bcc0%22	http://design4dj.com/tf/groove/images/icon_menu.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/icon_menu.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:21	1052/1052	---M--	200	added ('OK')	image/png	etag:%22137815c-41c-5284d28ffd140%22	http://design4dj.com/tf/groove/images/u4251-17.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4251-17.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:22	563/563	---M--	200	added ('OK')	image/png	etag:%221378160-233-5284d291e55c0%22	http://design4dj.com/tf/groove/images/u4267.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4267.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:23	1274/1274	---M--	200	added ('OK')	image/png	etag:%221378162-4fa-5284d292d9800%22	http://design4dj.com/tf/groove/images/u4269.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4269.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:24	899/899	---M--	200	added ('OK')	image/png	etag:%221378164-383-5284d293cda40%22	http://design4dj.com/tf/groove/images/u4271.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4271.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:25	976/976	---M--	200	added ('OK')	image/png	etag:%221378166-3d0-5284d294c1c80%22	http://design4dj.com/tf/groove/images/u4273.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4273.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:26	887/887	---M--	200	added ('OK')	image/png	etag:%221378168-377-5284d295b5ec0%22	http://design4dj.com/tf/groove/images/u4275.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4275.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:27	1510/1510	---M--	200	added ('OK')	image/png	etag:%22137816a-5e6-5284d296aa100%22	http://design4dj.com/tf/groove/images/u4277.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4277.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:28	701/701	---M--	200	added ('OK')	image/png	etag:%22137816c-2bd-5284d2979e340%22	http://design4dj.com/tf/groove/images/u4279.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4279.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:29	936/936	---M--	200	added ('OK')	image/png	etag:%22137816e-3a8-5284d29892580%22	http://design4dj.com/tf/groove/images/u4281.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/u4281.png	(from http://design4dj.com/tf/groove/tablet/css/index.css?4094507282)
17:24:30	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:30%20GMT	http://design4dj.com/tf/groove/tablet/jquery.musemenu.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/tablet/jquery.musemenu.js	(from http://design4dj.com/tf/groove/scripts/jquery.musemenu.js?4042164668)
17:24:31	383/383	---M--	302	error ('Found')	text/html	date:Fri,%2026%20Jul%202019%2011:54:31%20GMT	http://design4dj.com/tf/groove/tablet/jquery.musemenu.js	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/tablet/jquery.musemenu.js	(from http://design4dj.com/tf/groove/scripts/jquery.musemenu.js?4042164668)
17:24:32	5456/5456	---M--	200	added ('OK')	image/png	etag:%22137813e-1550-5284d280bad40%22	http://design4dj.com/tf/groove/images/sponsor_logo_01-u6004-fr.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/sponsor_logo_01-u6004-fr.png	(from http://design4dj.com/tf/groove/phone/css/index.css?3903717612)
17:24:33	4563/4563	---M--	200	added ('OK')	image/png	etag:%221378141-11d3-5284d282a31c0%22	http://design4dj.com/tf/groove/images/sponsor_logo_02-u6002-fr.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/sponsor_logo_02-u6002-fr.png	(from http://design4dj.com/tf/groove/phone/css/index.css?3903717612)
17:24:34	4778/4778	---M--	200	added ('OK')	image/png	etag:%221378147-12aa-5284d2857f880%22	http://design4dj.com/tf/groove/images/sponsor_logo_04-u6003-fr.png	/home/krushn/Studio/Websites/Downloads/GDC/design4dj.com/tf/groove/images/sponsor_logo_04-u6003-fr.png	(from http://design4dj.com/tf/groove/phone/css/index.css?3903717612)
